,PostalCode,Fecha_más_reciente,Recuento_transacciones,Cantidad,Puntuación_actualidad,Puntuación_frecuencia,Puntuación_monetaria,Puntuación_RFM,quintile,Country,Country_codes
315,12731.0,2011-11-16 11:59:00,84,5999.339999999999,4,5,5,455,4,France,13
316,12732.0,2011-06-13 11:33:00,4,90.9,2,2,3,223,2,France,13
317,12733.0,2011-04-19 16:19:00,10,159.5,1,4,4,144,1,USA,33
318,12734.0,2010-12-22 12:47:00,2,55.199999999999996,1,1,4,114,1,France,13
319,12735.0,2011-01-28 13:37:00,18,280.51,1,5,4,154,1,France,13
320,12736.0,2011-01-11 07:57:00,2,136.8,1,1,5,115,1,France,13
321,12738.0,2010-12-02 18:27:00,2,27.2,1,1,3,113,1,Germany,14
322,12739.0,2011-09-01 17:45:00,16,249.10000000000005,2,4,3,243,2,United Arab Emirates,34
323,12740.0,2011-10-07 10:44:00,11,179.29999999999995,3,3,2,332,3,France,13
324,12743.0,2011-07-28 16:21:00,31,89.91,2,5,1,251,2,Unspecified,36
325,12744.0,2011-10-19 11:16:00,68,-2659.71,3,5,1,351,3,Singapore,29
326,12747.0,2011-11-17 17:13:00,25,1291.12,4,3,5,435,4,United Kingdom,35
327,12748.0,2011-12-09 12:20:00,1370,9896.69000000001,5,5,5,555,5,United Kingdom,35
328,12749.0,2011-12-06 09:56:00,69,1111.32,5,4,4,544,5,United Kingdom,35
329,12750.0,2011-08-03 09:13:00,6,110.18,2,2,3,223,2,Poland,25
330,12752.0,2011-09-19 13:32:00,19,1828.16,2,4,5,245,2,Norway,24
331,12753.0,2011-12-06 11:40:00,76,7885.31,5,4,5,545,5,Japan,19
332,12754.0,2011-04-18 09:00:00,19,1236.0,1,5,5,155,1,Japan,19
333,12755.0,2010-12-09 10:44:00,1,3794.3999999999996,1,1,5,115,1,Japan,19
334,12757.0,2011-11-24 12:30:00,108,107.61999999999938,4,5,1,451,4,Portugal,26
335,12758.0,2011-08-15 10:22:00,31,901.7800000000001,2,5,5,255,2,Portugal,26
336,12759.0,2011-10-18 14:49:00,25,370.37999999999994,3,4,3,343,3,Netherlands,23
337,12762.0,2011-12-02 10:23:00,23,716.7099999999999,5,2,5,525,5,Portugal,26
338,12763.0,2010-12-05 15:46:00,3,45.239999999999995,1,2,2,122,1,Japan,19
339,12764.0,2011-01-27 10:19:00,19,660.43,1,5,5,155,1,Lebanon,20
340,12766.0,2011-12-06 08:46:00,100,2449.0300000000007,5,5,4,554,5,Portugal,26
341,12769.0,2011-04-15 10:25:00,10,317.04,1,4,5,145,1,Brazil,4
342,12770.0,2011-05-13 09:33:00,3,514.62,1,2,5,125,1,Japan,19
343,12772.0,2011-10-11 09:19:00,16,237.82999999999996,3,3,3,333,3,Portugal,26
344,12775.0,2011-11-22 16:33:00,20,433.19,4,3,4,434,4,Netherlands,23
345,12778.0,2011-10-07 15:23:00,13,190.97999999999996,3,3,3,333,3,Netherlands,23
346,12779.0,2011-11-02 11:43:00,34,977.0399999999997,3,5,4,354,3,Poland,25
347,12781.0,2011-11-18 09:50:00,12,293.89000000000004,4,2,4,424,4,Czech Republic,8
348,12782.0,2011-12-05 09:16:00,26,715.88,5,2,5,525,5,Portugal,26
349,12783.0,2011-12-07 15:56:00,22,339.24,5,2,3,523,5,Portugal,26
350,12784.0,2011-11-24 12:53:00,19,101.50000000000001,4,3,1,431,4,Portugal,26
351,12785.0,2010-12-10 13:48:00,4,94.95,1,3,4,134,1,Portugal,26
352,12787.0,2011-09-09 12:24:00,5,130.1,2,2,4,224,2,Netherlands,23
353,12789.0,2011-10-05 13:34:00,1,39.95,3,1,2,312,3,Netherlands,23
354,12790.0,2011-05-31 14:14:00,5,87.38,1,3,4,134,1,Netherlands,23
355,12791.0,2010-12-01 11:27:00,1,15.0,1,1,2,112,1,Netherlands,23
356,12792.0,2011-03-28 11:36:00,7,107.39999999999999,1,4,2,142,1,Portugal,26
357,12793.0,2011-01-09 12:12:00,9,207.38,1,4,5,145,1,Portugal,26
358,12794.0,2011-10-17 14:54:00,9,185.99,3,2,4,324,3,Portugal,26
359,12795.0,2011-11-21 10:27:00,3,65.73,4,1,3,413,4,Portugal,26
360,12797.0,2010-12-09 10:55:00,2,34.8,1,1,3,113,1,Portugal,26
361,12798.0,2011-06-22 10:11:00,1,207.35999999999999,2,1,5,215,2,Japan,19
362,12802.0,2011-06-06 09:36:00,9,117.83999999999999,1,4,3,143,1,Netherlands,23
363,12808.0,2011-11-03 10:05:00,5,83.65,3,1,4,314,3,Portugal,26
364,12809.0,2011-06-24 15:15:00,8,110.27999999999999,2,3,1,231,2,Portugal,26
365,12811.0,2011-03-24 09:42:00,14,242.95,1,5,3,153,1,Portugal,26
366,12812.0,2011-10-26 09:54:00,5,93.80000000000001,3,1,4,314,3,Japan,19
367,12815.0,2011-07-15 10:21:00,11,193.8,2,3,4,234,2,Poland,25
368,12816.0,2011-09-05 12:41:00,9,151.4,2,3,2,232,2,Poland,25
369,12818.0,2011-03-23 12:06:00,4,809.4000000000001,1,3,5,135,1,Austria,1
370,12820.0,2011-12-06 15:12:00,11,190.66000000000003,5,1,4,514,5,United Kingdom,35
371,12821.0,2011-05-09 15:51:00,1,10.2,1,1,1,111,1,United Kingdom,35
372,12822.0,2011-09-30 10:04:00,15,279.05,3,3,4,334,3,United Kingdom,35
373,12823.0,2011-03-30 10:36:00,1,459.0,1,1,5,115,1,United Kingdom,35
374,12824.0,2011-10-11 12:49:00,3,47.3,3,1,2,312,3,United Kingdom,35
375,12826.0,2011-12-07 10:25:00,34,543.63,5,3,3,533,5,United Kingdom,35
376,12827.0,2011-12-04 12:17:00,9,153.91,5,1,3,513,5,United Kingdom,35
377,12828.0,2011-12-07 08:45:00,21,405.7799999999999,5,2,4,524,5,United Kingdom,35
378,12829.0,2010-12-14 14:54:00,1,11.4,1,1,1,111,1,United Kingdom,35
379,12830.0,2011-11-02 11:54:00,9,1447.1199999999997,3,2,5,325,3,United Kingdom,35
380,12831.0,2011-03-22 13:02:00,2,35.95,1,1,3,113,1,United Kingdom,35
381,12832.0,2011-11-07 13:30:00,7,94.18,4,1,4,414,4,United Kingdom,35
382,12833.0,2011-07-17 13:46:00,7,127.94,2,2,4,224,2,United Kingdom,35
383,12834.0,2011-03-02 09:49:00,4,82.98,1,3,3,133,1,United Kingdom,35
384,12836.0,2011-10-11 15:10:00,51,813.4499999999999,3,5,3,353,3,United Kingdom,35
385,12837.0,2011-06-19 16:07:00,2,45.3,2,1,3,213,2,United Kingdom,35
386,12838.0,2011-11-06 12:20:00,42,257.63,3,5,1,351,3,United Kingdom,35
387,12839.0,2011-12-07 12:33:00,90,1540.2599999999998,5,5,3,553,5,United Kingdom,35
388,12840.0,2011-07-19 09:29:00,32,863.36,2,5,5,255,2,United Kingdom,35
389,12841.0,2011-12-05 11:13:00,132,1185.0900000000006,5,5,2,552,5,United Kingdom,35
390,12842.0,2011-09-30 15:33:00,10,201.94,3,2,4,324,3,United Kingdom,35
391,12843.0,2011-07-03 12:21:00,31,488.5900000000001,2,5,3,253,2,United Kingdom,35
392,12844.0,2011-11-10 13:31:00,20,133.11,4,3,1,431,4,United Kingdom,35
393,12845.0,2011-03-16 11:02:00,8,23.65,1,4,1,141,1,United Kingdom,35
394,12847.0,2011-11-17 13:16:00,26,294.61,4,3,3,433,4,United Kingdom,35
395,12849.0,2011-11-08 13:41:00,17,266.21999999999997,4,3,2,432,4,United Kingdom,35
396,12851.0,2011-09-04 12:41:00,9,33.699999999999996,2,3,1,231,2,United Kingdom,35
397,12852.0,2011-02-22 14:56:00,12,153.20000000000002,1,4,4,144,1,United Kingdom,35
398,12853.0,2011-08-24 11:00:00,21,411.3900000000001,2,4,5,245,2,United Kingdom,35
399,12854.0,2011-09-22 12:15:00,31,322.65,2,5,2,252,2,United Kingdom,35
400,12855.0,2010-12-02 09:37:00,1,10.2,1,1,1,111,1,United Kingdom,35
401,12856.0,2011-12-02 10:52:00,89,575.13,5,5,1,551,5,United Kingdom,35
402,12857.0,2011-05-13 10:20:00,13,326.0,1,5,4,154,1,United Kingdom,35
403,12863.0,2011-10-18 14:15:00,1,15.0,3,1,1,311,3,United Kingdom,35
404,12864.0,2011-07-24 13:03:00,1,17.4,2,1,1,211,2,United Kingdom,35
405,12865.0,2011-11-13 14:31:00,33,515.7700000000001,4,4,3,443,4,Austria,1
406,12866.0,2011-03-01 14:11:00,9,163.90000000000003,1,4,4,144,1,Belgium,3
407,12867.0,2011-11-13 15:30:00,180,1333.1,4,5,4,454,4,United Kingdom,35
408,12868.0,2011-06-07 10:42:00,32,445.6699999999999,1,5,5,155,1,United Kingdom,35
409,12870.0,2010-12-08 14:27:00,2,-14.899999999999999,1,1,1,111,1,United Kingdom,35
410,12871.0,2011-09-16 15:07:00,3,183.23999999999998,2,1,5,215,2,United Kingdom,35
411,12872.0,2011-01-17 10:52:00,14,137.47000000000003,1,5,2,152,1,United Kingdom,35
412,12875.0,2011-07-19 15:30:00,1,49.470000000000006,2,1,3,213,2,United Kingdom,35
413,12876.0,2011-10-13 12:26:00,20,484.56000000000006,3,4,4,344,3,Belgium,3
414,12877.0,2011-12-06 10:30:00,51,571.3599999999998,5,4,2,542,5,United Kingdom,35
415,12878.0,2011-11-21 14:30:00,18,286.55,4,3,2,432,4,United Kingdom,35
416,12879.0,2011-10-26 12:24:00,2,202.56,3,1,5,315,3,United Kingdom,35
417,12881.0,2011-03-09 11:44:00,1,17.0,1,1,2,112,1,United Kingdom,35
418,12882.0,2011-11-30 16:18:00,4,396.84,5,1,5,515,5,United Kingdom,35
419,12883.0,2011-11-15 09:32:00,12,179.05,4,2,3,423,4,United Kingdom,35
420,12884.0,2011-09-12 13:10:00,1,17.85,2,1,1,211,2,United Kingdom,35
421,12885.0,2011-10-07 13:40:00,19,347.12,3,4,3,343,3,United Kingdom,35
422,12886.0,2011-10-03 10:09:00,24,402.83000000000004,3,4,3,343,3,United Kingdom,35
423,12888.0,2011-05-03 11:58:00,2,49.199999999999996,1,1,4,114,1,United Kingdom,35
424,12890.0,2011-11-15 17:26:00,28,135.12,4,4,1,441,4,United Kingdom,35
425,12891.0,2011-02-20 11:28:00,1,42.0,1,1,4,114,1,United Kingdom,35
426,12893.0,2011-11-09 12:34:00,7,64.1,4,1,3,413,4,United Kingdom,35
427,12895.0,2011-10-28 13:51:00,9,125.35,3,2,3,323,3,United Kingdom,35
428,12897.0,2011-05-19 12:13:00,4,216.5,1,3,5,135,1,United Kingdom,35
429,12901.0,2011-12-01 10:07:00,35,4423.91,5,3,5,535,5,United Kingdom,35
430,12902.0,2011-03-20 12:06:00,5,83.60000000000001,1,3,3,133,1,United Kingdom,35
431,12904.0,2011-11-21 14:34:00,15,100.38000000000002,4,2,2,422,4,United Kingdom,35
432,12906.0,2011-11-28 09:54:00,15,487.52,5,2,4,524,5,United Kingdom,35
433,12908.0,2011-10-12 10:11:00,2,204.0,3,1,5,315,3,United Kingdom,35
434,12909.0,2011-10-31 12:43:00,21,629.05,3,4,5,345,3,United Kingdom,35
435,12910.0,2011-11-16 14:26:00,18,784.4399999999998,4,3,5,435,4,United Kingdom,35
436,12912.0,2011-12-01 13:03:00,8,543.0000000000001,5,1,5,515,5,United Kingdom,35
437,12913.0,2011-12-05 12:11:00,14,722.5600000000001,5,2,5,525,5,United Kingdom,35
438,12915.0,2011-07-14 11:34:00,3,58.2,2,1,3,213,2,United Kingdom,35
439,12916.0,2011-07-24 10:35:00,32,820.1499999999999,2,5,5,255,2,United Kingdom,35
440,12917.0,2011-08-03 16:42:00,2,594.0,2,1,5,215,2,United Kingdom,35
441,12919.0,2011-12-01 13:47:00,17,476.53000000000003,5,2,4,524,5,United Kingdom,35
442,12920.0,2011-11-22 15:05:00,5,20.49,4,1,1,411,4,United Kingdom,35
443,12921.0,2011-12-06 09:56:00,235,5302.700000000002,5,5,5,555,5,United Kingdom,35
444,12922.0,2011-07-01 15:35:00,7,87.15,2,2,3,223,2,United Kingdom,35
445,12923.0,2011-10-06 16:20:00,6,31.58,3,2,1,321,3,United Kingdom,35
446,12924.0,2011-09-12 13:55:00,10,397.03999999999996,2,3,5,235,2,United Kingdom,35
447,12925.0,2011-12-05 11:11:00,13,197.37999999999997,5,2,2,522,5,United Kingdom,35
448,12928.0,2011-11-04 14:24:00,32,780.1599999999999,3,4,5,345,3,United Kingdom,35
449,12929.0,2011-02-01 12:08:00,3,40.0,1,2,2,122,1,United Kingdom,35
450,12930.0,2011-09-22 15:18:00,4,35.69,2,2,1,221,2,United Kingdom,35
451,12931.0,2011-11-18 12:39:00,39,12895.31,4,4,5,445,4,United Kingdom,35
452,12933.0,2011-11-15 16:38:00,32,135.38,4,4,1,441,4,United Kingdom,35
453,12935.0,2011-12-07 17:25:00,43,743.79,5,3,4,534,5,United Kingdom,35
454,12936.0,2011-11-22 17:32:00,21,318.95000000000005,4,3,3,433,4,United Kingdom,35
455,12937.0,2011-11-24 15:05:00,35,494.15000000000003,4,4,3,443,4,United Kingdom,35
456,12938.0,2011-11-14 11:21:00,1,9.48,4,1,1,411,4,United Kingdom,35
457,12939.0,2011-10-06 14:31:00,16,5051.999999999999,3,3,5,335,3,United Kingdom,35
458,12940.0,2011-10-24 14:04:00,24,229.60000000000002,3,4,2,342,3,United Kingdom,35
459,12942.0,2011-07-31 14:39:00,16,82.18,2,4,1,241,2,United Kingdom,35
460,12943.0,2011-02-11 15:13:00,1,-3.75,1,1,1,111,1,United Kingdom,35
461,12944.0,2011-11-04 11:04:00,10,188.35000000000002,3,2,4,324,3,United Kingdom,35
462,12945.0,2011-02-24 14:15:00,5,95.4,1,3,4,134,1,United Kingdom,35
463,12947.0,2011-07-19 10:06:00,31,331.60999999999996,2,5,2,252,2,United Kingdom,35
464,12948.0,2011-11-23 17:10:00,43,748.94,4,4,4,444,4,United Kingdom,35
465,12949.0,2011-11-09 11:25:00,56,1185.0500000000002,4,5,3,453,4,United Kingdom,35
466,12950.0,2011-12-07 13:17:00,9,759.4,5,1,5,515,5,United Kingdom,35
467,12951.0,2011-12-01 12:14:00,21,303.98999999999995,5,2,3,523,5,United Kingdom,35
468,12952.0,2011-12-04 10:35:00,33,549.3599999999999,5,3,3,533,5,United Kingdom,35
469,12953.0,2011-11-30 09:24:00,8,154.35000000000002,5,1,3,513,5,United Kingdom,35
470,12955.0,2011-12-08 16:29:00,51,1192.9899999999996,5,4,4,544,5,United Kingdom,35
471,12956.0,2011-02-06 16:08:00,3,15.850000000000001,1,2,1,121,1,United Kingdom,35
472,12957.0,2011-11-30 09:53:00,77,1250.8700000000001,5,4,4,544,5,United Kingdom,35
473,12962.0,2011-12-02 15:55:00,5,61.79,5,1,2,512,5,United Kingdom,35
474,12963.0,2011-12-01 12:55:00,29,564.62,5,3,3,533,5,United Kingdom,35
475,12965.0,2011-09-11 15:31:00,38,240.90000000000006,2,5,2,252,2,United Kingdom,35
476,12966.0,2011-11-30 12:38:00,2,36.900000000000006,5,1,1,511,5,United Kingdom,35
477,12967.0,2011-12-06 14:19:00,8,465.35,5,1,5,515,5,United Kingdom,35
478,12970.0,2011-12-02 14:30:00,39,97.75999999999999,5,3,1,531,5,United Kingdom,35
479,12971.0,2011-11-29 17:03:00,92,3140.4100000000008,5,5,4,554,5,United Kingdom,35
480,12974.0,2011-05-26 09:33:00,3,43.6,1,2,2,122,1,United Kingdom,35
481,12976.0,2011-05-12 09:55:00,6,213.57999999999998,1,3,5,135,1,United Kingdom,35
482,12977.0,2011-07-06 16:40:00,3,29.15,2,1,2,212,2,United Kingdom,35
483,12980.0,2011-06-16 10:09:00,9,3045.0,2,3,5,235,2,United Kingdom,35
484,12981.0,2011-11-10 12:00:00,5,93.84,4,1,4,414,4,United Kingdom,35
485,12982.0,2011-04-14 10:49:00,8,53.370000000000005,1,4,1,141,1,United Kingdom,35
486,12984.0,2011-11-21 12:37:00,1,17.700000000000003,4,1,1,411,4,United Kingdom,35
487,12985.0,2011-12-09 10:46:00,30,450.5000000000001,5,3,2,532,5,United Kingdom,35
488,12987.0,2011-09-27 12:03:00,16,305.6,2,4,3,243,2,United Kingdom,35
489,12988.0,2011-02-20 14:31:00,28,157.79999999999998,1,5,2,152,1,United Kingdom,35
490,12989.0,2011-12-01 12:44:00,25,2681.2599999999998,5,2,5,525,5,United Kingdom,35
491,12990.0,2011-11-08 13:01:00,5,161.20000000000002,4,1,5,415,4,United Kingdom,35
492,12991.0,2011-08-19 14:39:00,7,87.54,2,2,3,223,2,United Kingdom,35
493,12993.0,2011-11-16 15:49:00,10,165.0,4,2,2,422,4,United Kingdom,35
494,12994.0,2011-12-05 15:43:00,23,224.39999999999998,5,2,2,522,5,United Kingdom,35
495,12995.0,2011-09-23 09:20:00,2,-10.6,2,1,1,211,2,United Kingdom,35
496,12997.0,2011-11-17 15:47:00,20,447.92,4,3,4,434,4,United Kingdom,35
497,12999.0,2011-05-27 13:24:00,11,243.3,1,4,5,145,1,United Kingdom,35
498,13000.0,2011-03-25 10:14:00,8,132.08,1,4,3,143,1,United Kingdom,35
499,13001.0,2011-12-05 14:51:00,98,3507.0699999999997,5,5,4,554,5,United Kingdom,35
500,13002.0,2011-01-25 15:18:00,2,45.89999999999999,1,1,4,114,1,United Kingdom,35
501,13003.0,2011-08-26 10:50:00,2,90.0,2,1,4,214,2,United Kingdom,35
502,13004.0,2011-11-28 11:27:00,141,1883.7900000000002,5,5,3,553,5,United Kingdom,35
503,13005.0,2011-06-19 10:53:00,12,186.0,2,3,4,234,2,United Kingdom,35
504,13006.0,2011-10-14 13:49:00,1,4.5600000000000005,3,1,1,311,3,United Kingdom,35
505,13008.0,2011-01-20 14:24:00,2,23.46,1,1,2,112,1,United Kingdom,35
506,13011.0,2010-12-02 17:22:00,1,17.85,1,1,2,112,1,United Kingdom,35
507,13012.0,2011-11-30 13:05:00,32,435.81,5,3,2,532,5,United Kingdom,35
508,13013.0,2011-12-08 15:01:00,78,1629.67,5,4,5,545,5,United Kingdom,35
509,13014.0,2011-11-29 12:27:00,39,1146.65,5,3,5,535,5,United Kingdom,35
510,13015.0,2011-10-17 13:19:00,48,1129.76,3,5,4,354,3,United Kingdom,35
511,13016.0,2011-09-27 14:07:00,16,262.92,2,4,3,243,2,United Kingdom,35
512,13017.0,2011-12-02 15:53:00,1,204.0,5,1,4,514,5,United Kingdom,35
513,13018.0,2011-11-23 13:28:00,145,2294.6100000000006,4,5,5,455,4,United Kingdom,35
514,13021.0,2011-12-05 16:37:00,30,462.2199999999999,5,3,2,532,5,United Kingdom,35
515,13023.0,2011-10-06 16:27:00,6,92.97999999999999,3,2,2,322,3,United Kingdom,35
516,13026.0,2011-12-08 16:58:00,15,340.41,5,2,3,523,5,United Kingdom,35
517,13027.0,2011-08-18 09:39:00,5,1632.0,2,2,5,225,2,United Kingdom,35
518,13028.0,2011-11-17 11:10:00,7,98.1,4,1,4,414,4,United Kingdom,35
519,13029.0,2011-11-09 09:13:00,6,741.6,4,1,5,415,4,United Kingdom,35
520,13030.0,2011-11-28 14:30:00,41,310.54999999999995,5,3,2,532,5,United Kingdom,35
521,13032.0,2011-10-18 15:54:00,18,255.88000000000002,3,4,2,342,3,United Kingdom,35
522,13033.0,2010-12-17 14:23:00,3,56.7,1,2,4,124,1,United Kingdom,35
523,13034.0,2011-10-16 12:21:00,12,221.73000000000002,3,3,3,333,3,United Kingdom,35
524,13035.0,2011-10-13 12:23:00,7,126.95,3,2,3,323,3,United Kingdom,35
525,13037.0,2011-07-24 15:46:00,16,298.55,2,4,3,243,2,United Kingdom,35
526,13038.0,2011-09-20 14:37:00,2,99.60000000000001,2,1,4,214,2,United Kingdom,35
527,13040.0,2011-12-01 10:38:00,16,238.18,5,2,2,522,5,United Kingdom,35
528,13043.0,2011-03-11 14:52:00,3,169.8,1,2,5,125,1,United Kingdom,35
529,13044.0,2011-02-21 15:20:00,11,160.64000000000001,1,4,4,144,1,United Kingdom,35
530,13045.0,2011-09-01 15:04:00,9,154.94,2,3,3,233,2,United Kingdom,35
531,13046.0,2011-11-09 08:36:00,15,316.94,4,2,5,425,4,United Kingdom,35
532,13047.0,2011-10-24 14:02:00,71,1046.25,3,5,4,354,3,United Kingdom,35
533,13048.0,2011-11-25 13:23:00,40,491.6000000000001,4,4,3,443,4,United Kingdom,35
534,13049.0,2011-10-06 15:31:00,5,273.78000000000003,3,1,5,315,3,United Kingdom,35
535,13050.0,2011-11-30 17:28:00,115,1554.4599999999996,5,5,3,553,5,United Kingdom,35
536,13052.0,2011-05-11 14:12:00,6,132.5,1,3,5,135,1,United Kingdom,35
537,13055.0,2011-09-22 14:26:00,27,443.73,2,5,3,253,2,United Kingdom,35
538,13058.0,2011-11-15 12:43:00,4,182.75,4,1,5,415,4,United Kingdom,35
539,13059.0,2011-04-04 10:40:00,1,17.700000000000003,1,1,2,112,1,United Kingdom,35
540,13060.0,2011-03-31 11:37:00,4,110.99999999999999,1,3,4,134,1,United Kingdom,35
541,13061.0,2011-09-28 16:04:00,1,49.800000000000004,2,1,3,213,2,United Kingdom,35
542,13062.0,2011-06-01 15:12:00,2,80.28,1,1,4,114,1,United Kingdom,35
543,13064.0,2011-11-27 12:31:00,21,380.84,5,2,3,523,5,United Kingdom,35
544,13065.0,2010-12-01 16:52:00,8,101.36000000000001,1,4,2,142,1,United Kingdom,35
545,13066.0,2011-11-15 12:57:00,6,78.15,4,1,3,413,4,United Kingdom,35
546,13067.0,2011-09-18 13:38:00,7,41.66,2,2,1,221,2,United Kingdom,35
547,13068.0,2011-01-24 08:20:00,1,165.0,1,1,5,115,1,United Kingdom,35
548,13069.0,2011-12-09 08:39:00,142,1349.9100000000008,5,5,2,552,5,United Kingdom,35
549,13070.0,2011-05-31 13:45:00,4,124.80000000000001,1,3,4,134,1,United Kingdom,35
550,13072.0,2011-03-18 08:12:00,4,109.80000000000001,1,3,4,134,1,United Kingdom,35
551,13075.0,2011-08-02 10:19:00,6,200.2,2,2,5,225,2,United Kingdom,35
552,13077.0,2011-12-08 19:24:00,50,380.11999999999983,5,4,1,541,5,United Kingdom,35
553,13078.0,2011-12-08 18:48:00,110,3434.940000000001,5,5,4,554,5,United Kingdom,35
554,13081.0,2011-12-08 13:13:00,334,9140.809999999994,5,5,5,555,5,United Kingdom,35
555,13082.0,2011-08-05 16:16:00,21,941.4599999999999,2,4,5,245,2,United Kingdom,35
556,13083.0,2011-12-05 15:01:00,4,90.03999999999999,5,1,2,512,5,United Kingdom,35
557,13085.0,2011-07-05 12:11:00,8,105.35,2,3,1,231,2,United Kingdom,35
558,13089.0,2011-12-05 14:30:00,552,14805.549999999997,5,5,5,555,5,United Kingdom,35
559,13090.0,2011-12-01 12:39:00,46,2044.4899999999998,5,3,5,535,5,United Kingdom,35
560,13091.0,2011-11-11 15:54:00,6,109.31999999999998,4,1,4,414,4,United Kingdom,35
561,13092.0,2011-09-30 11:18:00,8,129.38,3,2,3,323,3,United Kingdom,35
562,13093.0,2011-02-25 13:09:00,56,2496.57,1,5,5,155,1,United Kingdom,35
563,13094.0,2011-11-18 14:07:00,11,372.05999999999995,4,2,5,425,4,United Kingdom,35
564,13095.0,2011-09-30 12:03:00,3,33.72,3,1,2,312,3,United Kingdom,35
565,13097.0,2011-11-07 10:43:00,112,1481.2200000000007,4,5,4,454,4,United Kingdom,35
566,13098.0,2011-12-08 14:14:00,146,6895.190000000002,5,5,5,555,5,United Kingdom,35
567,13101.0,2011-04-19 14:37:00,1,9.899999999999999,1,1,1,111,1,United Kingdom,35
568,13102.0,2011-12-08 12:52:00,93,2180.0400000000004,5,5,3,553,5,United Kingdom,35
569,13103.0,2011-10-31 09:38:00,3,97.80000000000001,3,1,4,314,3,United Kingdom,35
570,13104.0,2011-09-15 11:20:00,6,302.52,2,2,5,225,2,United Kingdom,35
571,13106.0,2011-07-29 15:12:00,1,76.5,2,1,4,214,2,United Kingdom,35
572,13107.0,2011-09-15 09:41:00,15,380.15999999999997,2,4,4,244,2,United Kingdom,35
573,13108.0,2010-12-02 10:35:00,4,140.39999999999998,1,3,5,135,1,United Kingdom,35
574,13109.0,2011-10-11 10:16:00,12,190.35000000000002,3,3,2,332,3,United Kingdom,35
575,13110.0,2011-11-08 14:30:00,38,276.82000000000005,4,4,2,442,4,United Kingdom,35
576,13113.0,2011-11-25 10:22:00,80,1444.67,4,5,4,454,4,United Kingdom,35
577,13115.0,2011-11-28 12:38:00,38,609.7400000000001,5,3,3,533,5,United Kingdom,35
578,13116.0,2011-08-14 14:36:00,9,152.3,2,3,2,232,2,United Kingdom,35
579,13117.0,2011-11-18 12:02:00,27,349.75000000000006,4,3,3,433,4,United Kingdom,35
580,13118.0,2011-11-20 12:37:00,21,301.05,4,3,3,433,4,United Kingdom,35
581,13121.0,2011-03-15 16:47:00,14,72.82999999999998,1,5,1,151,1,United Kingdom,35
582,13122.0,2011-09-06 15:53:00,12,200.75999999999996,2,3,4,234,2,United Kingdom,35
583,13124.0,2011-09-11 12:45:00,72,1252.3200000000002,2,5,5,255,2,United Kingdom,35
584,13126.0,2011-12-05 10:00:00,43,513.3100000000001,5,3,3,533,5,United Kingdom,35
585,13127.0,2011-09-23 10:26:00,7,125.77,2,2,4,224,2,United Kingdom,35
586,13131.0,2011-11-16 13:21:00,12,344.3,4,2,5,425,4,United Kingdom,35
587,13132.0,2011-03-23 12:44:00,1,15.299999999999999,1,1,2,112,1,United Kingdom,35
588,13133.0,2011-03-11 10:31:00,3,47.400000000000006,1,2,3,123,1,United Kingdom,35
589,13134.0,2011-09-28 09:22:00,27,536.11,2,5,4,254,2,United Kingdom,35
590,13135.0,2011-05-27 10:52:00,1,3096.0,1,1,5,115,1,United Kingdom,35
591,13136.0,2011-10-14 13:41:00,41,689.0999999999999,3,5,3,353,3,United Kingdom,35
592,13137.0,2011-11-29 12:09:00,191,880.9200000000003,5,5,2,552,5,United Kingdom,35
593,13138.0,2011-11-17 16:51:00,22,343.33,4,3,3,433,4,United Kingdom,35
594,13139.0,2011-11-14 13:42:00,53,1381.4599999999994,4,5,4,454,4,United Kingdom,35
595,13140.0,2011-08-23 15:33:00,20,221.95999999999995,2,4,2,242,2,United Kingdom,35
596,13141.0,2011-09-16 09:54:00,37,644.9900000000002,2,5,4,254,2,United Kingdom,35
597,13142.0,2011-11-20 16:07:00,7,75.16,4,1,3,413,4,United Kingdom,35
598,13144.0,2011-01-11 11:15:00,1,23.6,1,1,2,112,1,United Kingdom,35
599,13145.0,2011-10-31 12:45:00,1,118.80000000000001,3,1,5,315,3,United Kingdom,35
600,13146.0,2011-11-13 15:29:00,6,35.5,4,1,2,412,4,United Kingdom,35
601,13147.0,2011-11-29 13:59:00,1,237.60000000000002,5,1,4,514,5,United Kingdom,35
602,13148.0,2011-11-10 15:23:00,108,1063.3099999999997,4,5,3,453,4,United Kingdom,35
603,13149.0,2011-11-25 13:09:00,18,398.3200000000001,4,3,4,434,4,United Kingdom,35
604,13151.0,2011-02-17 12:29:00,20,341.75,1,5,4,154,1,United Kingdom,35
605,13153.0,2011-12-04 12:14:00,8,143.22000000000003,5,1,3,513,5,United Kingdom,35
606,13155.0,2011-11-06 15:41:00,21,281.19,4,3,2,432,4,United Kingdom,35
607,13157.0,2011-10-21 13:50:00,27,609.72,3,4,5,345,3,United Kingdom,35
608,13158.0,2011-09-06 11:58:00,18,274.65,2,4,3,243,2,United Kingdom,35
609,13159.0,2011-12-01 11:20:00,38,555.2900000000002,5,3,3,533,5,United Kingdom,35
610,13161.0,2011-01-30 14:03:00,4,76.80000000000001,1,3,3,133,1,United Kingdom,35
611,13162.0,2011-08-09 15:59:00,24,422.14,2,5,3,253,2,United Kingdom,35
612,13165.0,2011-10-24 15:05:00,15,347.36,3,3,5,335,3,United Kingdom,35
